nombre
Gladbach
Mainz 05
Brescia
Feralpisalo
Lecce
Sassuolo
Charleroi
Rwd Molenbeek 47
Athletic Bilbao
Almeria
Strasbourg
Nantes
Birmingham
West Brom
Moreirense
Boavista
Union La Calera
Huachipato
Rosario Central
Huracan
Mazatlan Fc
Club America
Greuther Furth
Hansa Rostock
Wehen
Hamburg
Magdeburg
Karlsruher
Luton
Tottenham
Sunderland
Middlesbrough
Cadiz
Girona
Cosenza
Calcio Lecco 1912
Reggiana
Bari
Modena
Palermo
Sudtirol
Catanzaro
Inter
Bologna
Bordeaux
Laval
Ankaragucu
Kayserispor
Aik Stockholm
Mjallby
Halmstad
Degerfors
Rb Leipzig
Bochum
Augsburg
Darmstadt
Dortmund
Union Berlin
Stuttgart
Wolfsburg
Manchester Utd
Brentford
Fulham
Sheffield Utd
Everton
Bournemouth
Burnley
Chelsea
Cercle Brugge
Oh Leuven
Leicester
Stoke
Ipswich
Preston
Leeds
Bristol City
Millwall
Hull
Plymouth
Swansea
Southampton
Rotherham
Sheffield Wed
Huddersfield
Qpr
Blackburn
Real Madrid
Osasuna
Unione Venezia
Parma
Cittadella
Ternana
Ascoli Picchio
Sampdoria
Heerenveen
Nijmegen
Farense
Vizela
Chaves
Gil Vicente
Metz
Nice
Austria Lustenau
Rapid Vienna
Hartberg
Wsg Wattens
Austria Vienna
Blau-Weiss Linz
Gothenburg
Sirius
Curico
Cobresal
Juventus
Torino
Basaksehir
Gaziantep Bld Spor
Antalyaspor
Galatasaray
Odds Bk
Viking
Westerlo
Kortrijk
Crystal Palace
Nottingham F
Mallorca
Valencia
Werder Bremen
Hoffenheim
Almere City
Waalwijk
Valenciennes
Troyes
Amiens
Angers
Guingamp
Grenoble
St Etienne
Ajaccio
Paris Fc
Auxerre
Rodez Aveyron
Caen
Quevilly
Pau Fc
Concarneau
Dunkerque
Bastia
Annecy Fc
Braga
Rio Ave
Depor Municipal
Cienciano
Go Ahead Eagles
Heracles
O Higgins
Univ Catolica
St Pauli
Nurnberg
Genoa
Milan
Anderlecht
Mechelen
Sevilla
Rayo Vallecano
Reims
Monaco
Vitesse
Excelsior
Estoril
Benfica
San Lorenzo
Newells Old Boys
Deportivo Garcilaso
Depor Cantolao
Estudiantes Lp
Godoy Cruz
Lanus
Defensa Justicia
Coquimbo
Union Espanola
Atlanta Utd
Columbus
Orlando City
New England
Montreal
Portland
Dc United
New York City
Philadelphia
Nashville Sc
New York
Toronto
Inter Miami Cf
Cincinnati
Argentinos Jr
Independiente
Central Cordoba (se)
Ca Tigre
Houston
Colorado
Chicago
Charlotte Fc
Minnesota Utd
Los Angeles
Dallas
San Jose
Austin Fc
Los Angeles Fc
Seattle
Vancouver
Cruz Azul
Pumas Unam
Zwolle
Feyenoord
Monza
Salernitana
Rizespor
Samsunspor
Marseille
Le Havre
Braunschweig
Paderborn
Holstein Kiel
Elversberg
Schalke 04
Hertha
Standard Liege
Club Brugge
Villarreal
Las Palmas
Vejle
Hvidovre
Nordsjaelland
Odense
Wolfsberger
Sturm Graz
Lask Linz
Altach
Ajax
Az Alkmaar
Fort Sittard
Twente
West Ham
Newcastle
Wolves
Aston Villa
Brighton
Liverpool
Lazio
Atalanta
Frosinone
Verona
Lyon
Lorient
Brest
Toulouse
Montpellier
Clermont
Besiktas
Istanbulspor
Varnamo
Norrkoping
Brommapojkarna
Elfsborg
Kalmar
Malmo
Leverkusen
Cologne
Antwerp
Eupen
Brondby
Viborg
Atletico Madrid
Sociedad
Spezia
Pisa
Como
Cremonese
Casa Pia
Cf Estrela
Famalicao
Guimaraes
Sparta Rotter
Psv Eindhoven
Austria Klagenfurt
Salzburg
Haugesund
Stromsgodset
Molde
Bodo Glimt
Sandefjord
Ham Kam
Stabaek
Lillestrom
Sarpsborg
Rosenborg
Tromso
Aalesund
Lens
Lille
Arsenal
Manchester City
Bayern
Freiburg
Varbergs
Djurgarden
Hammarby
Hacken
Copiapo
Magallanes
Cagliari
Roma
Kasimpasa
Fenerbahce
Hatayspor
Konyaspor
Midtjylland
Randers
Alaves
Betis
Celta
Getafe
Gent
Genk
Porto
Portimonense
Sint Truiden
Union Saint-Gilloise
Valerenga
Brann
Eintracht Frankfurt
Heidenheim
Union Santa Fe
Sarmiento
Instituto Cordoba
Gimnasia La Plata
Atletico Grau
Alianza Atletico
Aarhus
Fc Copenhagen
Toluca
Queretaro
Napoli
Fiorentina
Rennes
Paris St Germain
Granada
Barcelona
Sporting Lisbon
Arouca
River Plate
Talleres
Asociacion Deportiva Tarma
Union Comercio
Racing Club
Platense
Santos Laguna
Club Leon
Club Tijuana
Atletico San Luis
Arsenal Sarandi
Banfield
Barracas Central
Colon Santa Fe
Velez Sarsfield
Atl Tucuman
Belgrano
Boca Juniors
Latvia
Armenia
Faroe Islands
Poland
Cyprus
Norway
Croatia
Turkey
Israel
Switzerland
Albania
Czech Rep
Spain
Scotland
Belarus
Romania
Andorra
Kosovo
Colombia
Uruguay
Bolivia
Ecuador
Argentina
Paraguay
Chile
Peru
Brazil
Venezuela
Estonia
Azerbaijan
Holland
France
Rep Of Ireland
Hellas
Liechtenstein
Bosnia-Herzeg.
Iceland
Luxembourg
Austria
Belgium
Portugal
Slovakia
Hwaseong Fc
Pocheon Fc
Galatasaray
Bayern
Inter
Salzburg
Sevilla
Arsenal
Manchester Utd
Fc Copenhagen
Braga
Real Madrid
Lens
Psv Eindhoven
Union Berlin
Napoli
Benfica
Sociedad
Exeter
Middlesbrough
Mansfield
Port Vale
West Ham
Arsenal
Everton
Burnley
Chelsea
Blackburn
Bournemouth
Liverpool
Ipswich
Fulham
Manchester Utd
Newcastle
